upper_left_arm_1_x,upper_left_arm_1_y,upper_left_arm_2_x,upper_left_arm_2_y,upper_left_arm_3_x,upper_left_arm_3_y,upper_left_arm_4_x,upper_left_arm_4_y
0.4238114655017853,0.7982835227251053,0.4238114655017853,0.8182835227251053,0.4470089972019195,0.7108754217624664,0.4481676846050955,0.6908754217624664
0.4234073162078857,0.797777151465416,0.4234073162078857,0.817777151465416,0.4445940554141998,0.7106923460960388,0.44589442211724156,0.6906923460960388
0.4218213558197021,0.796996837258339,0.4218213558197021,0.816996837258339,0.4436900019645691,0.7081263959407806,0.44511743353810485,0.6881263959407806
0.4213996529579162,0.7968792521953583,0.4213996529579162,0.8168792521953583,0.4435775578022003,0.7069477736949921,0.44504538582741654,0.686947773694992
0.4205208122730255,0.7948726469278335,0.4205208122730255,0.8148726469278336,0.4426378309726715,0.7058561742305756,0.44420635046978396,0.6858561742305755
0.4197334051132202,0.7928944581747055,0.4197334051132202,0.8128944581747055,0.4422930479049682,0.7040151953697205,0.4439441730293716,0.6840151953697204
0.4195327162742615,0.7924186640977859,0.4195327162742615,0.812418664097786,0.4429018497467041,0.7041190564632416,0.44454196014217506,0.6841190564632416
0.4195381104946136,0.7923971319198608,0.4195381104946136,0.8123971319198608,0.4437917172908783,0.7042612731456757,0.4453789832807996,0.6842612731456756
0.4196049869060516,0.7923276627063752,0.4196049869060516,0.8123276627063752,0.4477265179157257,0.7048854529857635,0.44913628750468687,0.6848854529857635
0.4196706414222717,0.792265539765358,0.4196706414222717,0.812265539765358,0.4495404958724975,0.705320417881012,0.4508592268665044,0.685320417881012
0.4185068011283874,0.7908604049682618,0.4185068011283874,0.8108604049682618,0.4534608125686645,0.7064894437789917,0.45457816177571747,0.6864894437789917
0.4183243215084076,0.7906422370672226,0.4183243215084076,0.8106422370672226,0.4552647173404693,0.7072774469852448,0.45623960219870774,0.6872774469852447
0.4165776968002319,0.7850650900602341,0.4165776968002319,0.8050650900602341,0.4569319486618042,0.7074699401855469,0.4577656217537741,0.6874699401855469
0.4140682518482208,0.781982889175415,0.4140682518482208,0.801982889175415,0.458877295255661,0.7081201672554016,0.4595537635136959,0.6881201672554016
0.411580353975296,0.7747916036844253,0.411580353975296,0.7947916036844254,0.4598690569400787,0.7082061171531677,0.460426909756233,0.6882061171531677
0.4104311168193817,0.7730271571874618,0.4104311168193817,0.7930271571874619,0.4604210257530212,0.7086795568466187,0.4609247912861504,0.6886795568466186
0.4080096185207367,0.7673227393627167,0.4080096185207367,0.7873227393627167,0.4610992968082428,0.7086584270000458,0.4615550173994537,0.6886584270000458
0.404566079378128,0.7563965374231338,0.404566079378128,0.7763965374231339,0.4614781439304352,0.7072713077068329,0.46183093390067914,0.6872713077068329
0.4014914631843567,0.7507225775718689,0.4014914631843567,0.7707225775718689,0.4618107080459595,0.7053526043891907,0.4621112431124725,0.6853526043891907
0.3998844921588897,0.7518891447782516,0.3998844921588897,0.7718891447782517,0.4619003236293793,0.7040975391864777,0.46215596279896287,0.6840975391864776
0.4001863896846771,0.755144094824791,0.4001863896846771,0.775144094824791,0.4618211984634399,0.7036145031452179,0.4620262915894276,0.6836145031452179
0.4001444876194,0.7569913470745087,0.4001444876194,0.7769913470745087,0.4616923630237579,0.7035151422023773,0.46187428659992935,0.6835151422023773
0.4008192420005798,0.7624868208169937,0.4008192420005798,0.7824868208169937,0.4593148231506347,0.7041038870811462,0.4595635573115632,0.6841038870811462
0.4009108543395996,0.7689029479026794,0.4009108543395996,0.7889029479026795,0.4569423496723175,0.7047217488288879,0.4572678631772374,0.6847217488288879
0.403454452753067,0.7707320952415466,0.403454452753067,0.7907320952415466,0.4544219076633453,0.7048934698104858,0.4548806052010015,0.6848934698104858
0.4042414724826813,0.7740749472379684,0.4042414724826813,0.7940749472379685,0.4506646394729614,0.7056098580360413,0.4513292781456325,0.6856098580360412
0.4051851034164428,0.7760538065433503,0.4051851034164428,0.7960538065433503,0.4476059079170227,0.706057071685791,0.44843305639084274,0.686057071685791
0.4056808352470398,0.776736711859703,0.4056808352470398,0.7967367118597031,0.4467478692531585,0.7066273093223572,0.4476274260852658,0.6866273093223572
0.4063597619533539,0.7808173501491547,0.4063597619533539,0.8008173501491547,0.4446456134319305,0.707853227853775,0.44566547361070685,0.687853227853775
0.406365692615509,0.7821828329563141,0.406365692615509,0.8021828329563141,0.4415929019451141,0.7081394195556641,0.442797181766721,0.688139419555664
0.4063745439052582,0.7815175855159759,0.4063745439052582,0.801517585515976,0.4400184452533722,0.7080717384815216,0.441318308456695,0.6880717384815216
0.4057886302471161,0.7803243899345398,0.4057886302471161,0.8003243899345398,0.4390721023082733,0.7067282199859619,0.4404613111801845,0.6867282199859619
0.4050197005271911,0.7747428768873215,0.4050197005271911,0.7947428768873215,0.4382774531841278,0.7047003507614136,0.4398134845871168,0.6847003507614136
0.4041338264942169,0.7709244990348816,0.4041338264942169,0.7909244990348816,0.4381419420242309,0.7039091885089874,0.43974696180282297,0.6839091885089874
0.4027193188667297,0.7657151871919632,0.4027193188667297,0.7857151871919632,0.438257098197937,0.7022767066955566,0.439934213307476,0.6822767066955566
0.398285835981369,0.7600629979372024,0.398285835981369,0.7800629979372025,0.4385516345500946,0.7019086182117462,0.44023883497972965,0.6819086182117462
0.3948827087879181,0.7571681642532349,0.3948827087879181,0.7771681642532349,0.4388367533683777,0.7010568976402283,0.44055537652667115,0.6810568976402283
0.3924669027328491,0.7544088417291642,0.3924669027328491,0.7744088417291642,0.4398663341999054,0.7003247141838074,0.4416714399110687,0.6803247141838074
0.3906959593296051,0.7491265290975571,0.3906959593296051,0.7691265290975571,0.4412999153137207,0.7002128958702087,0.4431451473159551,0.6802128958702087
0.3899635076522827,0.7473824822902679,0.3899635076522827,0.767382482290268,0.4421014189720154,0.6999152898788452,0.4439092825637899,0.6799152898788452
0.3844100534915924,0.7412975633144379,0.3844100534915924,0.7612975633144379,0.4451649188995361,0.7002590894699097,0.4467850953039179,0.6802590894699097
0.3825700283050537,0.7401447349786758,0.3825700283050537,0.7601447349786759,0.4466317296028137,0.7008296847343445,0.4481690463312301,0.6808296847343445
0.3820749521255493,0.7355329596996307,0.3820749521255493,0.7555329596996307,0.447698712348938,0.7017180919647217,0.4491549889802614,0.6817180919647217
0.3804538547992706,0.7303826415538788,0.3804538547992706,0.7503826415538788,0.4486150741577148,0.7020174860954285,0.44997118028794425,0.6820174860954284
0.3806011378765106,0.7224811518192291,0.3806011378765106,0.7424811518192291,0.4504355490207672,0.7019931077957153,0.4516056879862986,0.6819931077957153
0.3813176155090332,0.7201849126815796,0.3813176155090332,0.7401849126815796,0.4516163468360901,0.7019551694393158,0.4526687303783757,0.6819551694393158
0.3819705247879028,0.7139481210708618,0.3819705247879028,0.7339481210708618,0.452463299036026,0.7013171315193176,0.45339731383831144,0.6813171315193176
0.3823480308055877,0.7108670675754547,0.3823480308055877,0.7308670675754547,0.4525825083255768,0.6992198526859283,0.4534151027429084,0.6792198526859283
0.3826910853385925,0.7085963094234466,0.3826910853385925,0.7285963094234467,0.4523610472679138,0.6974581480026245,0.4530641702341879,0.6774581480026245
0.3807688355445862,0.7083171510696411,0.3807688355445862,0.7283171510696411,0.4519908130168915,0.6968585252761841,0.4525978245200678,0.6768585252761841
0.3804241120815277,0.7033322060108185,0.3804241120815277,0.7233322060108185,0.4503782093524933,0.6966022849082947,0.4510627975357511,0.6766022849082947
0.3801472187042236,0.7018080258369446,0.3801472187042236,0.7218080258369446,0.4493498504161834,0.6964684426784515,0.4500821556240122,0.6764684426784515
0.3747082948684692,0.7008112871646881,0.3747082948684692,0.7208112871646881,0.4459669589996338,0.6958310902118683,0.4468618895186193,0.6758310902118683
0.3733269572257995,0.6978154683113098,0.3733269572257995,0.7178154683113098,0.4430681765079498,0.6958238184452057,0.44410391566027757,0.6758238184452057
0.3723565638065338,0.6938320004940033,0.3723565638065338,0.7138320004940033,0.4400087296962738,0.6958775818347931,0.44120159546736765,0.6758775818347931
0.372100830078125,0.6927716338634491,0.372100830078125,0.7127716338634491,0.4382601678371429,0.6975929737091064,0.439544251097898,0.6775929737091064
0.3723508715629577,0.6917955183982849,0.3723508715629577,0.7117955183982849,0.4380077421665191,0.69759601354599,0.43933168552006086,0.67759601354599
0.372545450925827,0.690931191444397,0.372545450925827,0.710931191444397,0.4378572404384613,0.697598934173584,0.43921020499809915,0.677598934173584
0.3707312941551208,0.6871974372863769,0.3707312941551208,0.707197437286377,0.4375025033950805,0.6976411938667297,0.4388715366008605,0.6776411938667297
0.3660846948623657,0.6875931525230408,0.3660846948623657,0.7075931525230408,0.436218112707138,0.700461208820343,0.43765146323584153,0.680461208820343
0.3600692749023437,0.6849158012866974,0.3600692749023437,0.7049158012866974,0.434978574514389,0.7000106871128082,0.4365257585600657,0.6800106871128082
0.3563196957111358,0.6829901540279388,0.3563196957111358,0.7029901540279389,0.4345310926437378,0.6960479915142059,0.4362300347674427,0.6760479915142059
0.3586997091770172,0.6780525946617126,0.3586997091770172,0.6980525946617127,0.4349600076675415,0.6934037208557129,0.43672602264936927,0.6734037208557129
0.3606317639350891,0.6760038340091705,0.3606317639350891,0.6960038340091705,0.4352172017097473,0.6919534802436829,0.4370031895484416,0.6719534802436828
0.3673145174980163,0.6753334307670593,0.3673145174980163,0.6953334307670593,0.4362348020076751,0.6920709908008575,0.43807287384574695,0.6720709908008575
0.3701945841312408,0.6751254403591156,0.3701945841312408,0.6951254403591156,0.4368648827075958,0.6921884417533875,0.4386976171146991,0.6721884417533874
0.371785968542099,0.6762950921058655,0.371785968542099,0.6962950921058655,0.4391732513904571,0.6923169195652008,0.4410104305313025,0.6723169195652008
0.3716303706169128,0.679653754234314,0.3716303706169128,0.699653754234314,0.441468209028244,0.6926585733890533,0.4432466580242918,0.6726585733890533
0.3725461661815643,0.6823921406269073,0.3725461661815643,0.7023921406269074,0.4431298375129699,0.6942481994628906,0.44477921842231954,0.6742481994628906
0.3724074363708496,0.684065660238266,0.3724074363708496,0.704065660238266,0.4457794427871704,0.6951716244220734,0.44722535842059047,0.6751716244220733
0.3724042475223541,0.6850832605361938,0.3724042475223541,0.7050832605361939,0.4466657042503357,0.6959012150764465,0.448029203821478,0.6759012150764465
0.3765717446804046,0.6848289275169372,0.3765717446804046,0.7048289275169373,0.4479590058326721,0.6971776485443115,0.44916098984014596,0.6771776485443115
0.380870908498764,0.68251748919487,0.380870908498764,0.70251748919487,0.4492190778255462,0.6976580917835236,0.45019068173415744,0.6776580917835235
0.3815435469150543,0.6776266300678253,0.3815435469150543,0.6976266300678253,0.4507433772087097,0.6973302066326141,0.45149362447152935,0.6773302066326141
0.3807460069656372,0.6705988550186157,0.3807460069656372,0.6905988550186157,0.4516722857952118,0.6953749656677246,0.45226667074402693,0.6753749656677246
0.38019460439682,0.667935004234314,0.38019460439682,0.687935004234314,0.4518822729587555,0.6944583654403687,0.4524294515399201,0.6744583654403686
0.3803567588329315,0.6687335276603699,0.3803567588329315,0.6887335276603699,0.4515582025051117,0.6943645179271698,0.45206527391588197,0.6743645179271698
0.3819443583488464,0.6697005534172058,0.3819443583488464,0.6897005534172058,0.4512577652931213,0.694279283285141,0.45169462142509886,0.674279283285141
0.3759496510028839,0.6741629445552826,0.3759496510028839,0.6941629445552826,0.4487852454185486,0.6950092017650604,0.44926272779654214,0.6750092017650604
0.3732296824455261,0.6766781115531921,0.3732296824455261,0.6966781115531921,0.4444026052951813,0.6957085132598877,0.4451124248713785,0.6757085132598877
0.3705518543720245,0.6769426965713501,0.3705518543720245,0.6969426965713501,0.4394652545452118,0.6960782408714294,0.4404579417925943,0.6760782408714294
0.3708921074867248,0.6770723962783813,0.3708921074867248,0.6970723962783814,0.4383708834648132,0.6964899897575378,0.439414615515188,0.6764899897575378
0.3680808544158935,0.6778550350666046,0.3680808544158935,0.6978550350666046,0.4354428946971893,0.6968119144439697,0.43665224336593333,0.6768119144439697
0.3657018542289734,0.6796250545978546,0.3657018542289734,0.6996250545978546,0.4328785240650177,0.6966972947120667,0.43423648906314255,0.6766972947120666
0.362285315990448,0.6810258829593658,0.362285315990448,0.7010258829593659,0.4305596351623535,0.696696549654007,0.43205066455615626,0.6766965496540069
0.3625089824199676,0.6803808116912842,0.3625089824199676,0.7003808116912842,0.4294507801532745,0.6966659128665924,0.43101210705075604,0.6766659128665924
0.3631606698036194,0.6798588538169861,0.3631606698036194,0.6998588538169861,0.4287000894546509,0.694813460111618,0.4303188102344937,0.674813460111618
0.3633065819740295,0.6792038583755493,0.3633065819740295,0.6992038583755493,0.4286494851112366,0.6937232911586761,0.4302788726290547,0.6737232911586761
0.362016886472702,0.6684217059612274,0.362016886472702,0.6884217059612274,0.4278876781463623,0.6886106431484222,0.42962289585562385,0.6686106431484222
0.361111432313919,0.6668562793731689,0.361111432313919,0.686856279373169,0.4279997646808624,0.6866975128650665,0.42977401872457927,0.6666975128650665
0.3603092730045318,0.6649882102012634,0.3603092730045318,0.6849882102012634,0.4280475378036499,0.6840736269950867,0.4298840339280064,0.6640736269950867
0.360576868057251,0.6654578351974487,0.360576868057251,0.6854578351974487,0.4280741810798645,0.6846165060997009,0.42995248386302704,0.6646165060997009
0.360810786485672,0.6657382452487945,0.360810786485672,0.6857382452487946,0.4283352196216583,0.6846850216388702,0.43021744878110063,0.6646850216388702
0.361461877822876,0.6687676811218262,0.361461877822876,0.6887676811218262,0.4288635551929474,0.6868817508220673,0.43085199327896545,0.6668817508220672
0.361981064081192,0.6706407570838928,0.361981064081192,0.6906407570838928,0.4292427003383636,0.6884200274944305,0.43123657911588625,0.6684200274944305
0.3620834648609161,0.6805020773410797,0.3620834648609161,0.7005020773410797,0.4329820275306701,0.6919683814048767,0.43483911358632577,0.6719683814048767
0.3635680675506592,0.6868485713005066,0.3635680675506592,0.7068485713005066,0.4354767799377441,0.6958800256252289,0.4371732567502713,0.6758800256252289
0.3643282651901245,0.6895085477828979,0.3643282651901245,0.709508547782898,0.4371971189975738,0.6983439028263092,0.438747342969358,0.6783439028263092
0.3698096871376037,0.6882974410057068,0.3698096871376037,0.7082974410057068,0.4402959942817688,0.7000674605369568,0.441579183092536,0.6800674605369568
0.3714803159236908,0.6876220905780792,0.3714803159236908,0.7076220905780792,0.4412945806980133,0.7005197703838348,0.4424611132797762,0.6805197703838348
0.3760829269886017,0.6854429149627685,0.3760829269886017,0.7054429149627686,0.4429070055484772,0.7002894282341003,0.44389600107925753,0.6802894282341003
0.3749257326126098,0.6808203065395355,0.3749257326126098,0.7008203065395355,0.4443579018115997,0.6993388235569,0.4451389879444632,0.6793388235569
0.3783460259437561,0.6771800422668457,0.3783460259437561,0.6971800422668457,0.4456244707107544,0.698345422744751,0.4462029627920113,0.678345422744751
0.3782694935798645,0.6761745417118072,0.3782694935798645,0.6961745417118073,0.4457992017269134,0.6969803869724274,0.446299792462163,0.6769803869724274
0.3773314654827118,0.6762728595733642,0.3773314654827118,0.6962728595733643,0.4455201625823974,0.6969594359397888,0.44598536431685676,0.6769594359397888
0.376760870218277,0.6763874793052673,0.376760870218277,0.6963874793052673,0.4451276361942291,0.6969292461872101,0.4456008572848401,0.6769292461872101
0.3761070072650909,0.678203901052475,0.3761070072650909,0.698203901052475,0.4434753358364105,0.6973364055156708,0.44399243819922346,0.6773364055156708
0.3749834299087524,0.6846979463100433,0.3749834299087524,0.7046979463100433,0.4399659037590027,0.6975252032279968,0.4406641218415683,0.6775252032279968
0.3694658875465393,0.6899934911727905,0.3694658875465393,0.7099934911727905,0.4357308149337768,0.6989137828350067,0.4366559146977795,0.6789137828350067
0.365887314081192,0.6894487643241882,0.365887314081192,0.7094487643241882,0.432955265045166,0.6988829672336578,0.43403899641036786,0.6788829672336578
0.3615576028823852,0.688847621679306,0.3615576028823852,0.708847621679306,0.4305022358894348,0.6988816857337952,0.4317378256910582,0.6788816857337951
0.3607636988162994,0.6884542906284332,0.3607636988162994,0.7084542906284332,0.4297350645065307,0.6988484561443329,0.43104340304707917,0.6788484561443329
0.3584620058536529,0.6854658925533295,0.3584620058536529,0.7054658925533295,0.4262946248054504,0.6982831358909607,0.42780991070220814,0.6782831358909607
0.3585219979286194,0.6830750906467438,0.3585219979286194,0.7030750906467438,0.4258654117584228,0.6981431245803833,0.4274161749687577,0.6781431245803833
0.3592589199542999,0.6769169771671295,0.3592589199542999,0.6969169771671295,0.4256973564624786,0.6968466639518738,0.4272832761266916,0.6768466639518738
0.3592753410339355,0.6668050491809845,0.3592753410339355,0.6868050491809845,0.4249779880046844,0.6929321587085724,0.42663705349084424,0.6729321587085724
0.3581531047821045,0.6579703295230865,0.3581531047821045,0.6779703295230866,0.4236125648021698,0.6896917521953583,0.42541038722350666,0.6696917521953583
0.3576330840587616,0.6567073965072632,0.3576330840587616,0.6767073965072632,0.4231656491756439,0.6868261694908142,0.4250274037314982,0.6668261694908142
0.3580328226089477,0.6581408584117889,0.3580328226089477,0.678140858411789,0.4235753715038299,0.6834903061389923,0.42550447835551336,0.6634903061389923
0.3579971492290497,0.6585843467712402,0.3579971492290497,0.6785843467712402,0.4237288236618042,0.6819961071014404,0.42569209801511554,0.6619961071014404
0.3581981658935547,0.6590458655357361,0.3581981658935547,0.6790458655357361,0.4238048791885376,0.6825993657112122,0.4258018541977889,0.6625993657112121
0.3591160774230957,0.6650606298446655,0.3591160774230957,0.6850606298446655,0.4253325462341308,0.68394535779953,0.4273577949994343,0.66394535779953
0.3603400588035583,0.6748946809768677,0.3603400588035583,0.6948946809768677,0.428265780210495,0.6872141659259796,0.4302502589219233,0.6672141659259796
0.3610422313213348,0.6784653866291046,0.3610422313213348,0.6984653866291046,0.4296788573265075,0.6890985071659088,0.43162957656535117,0.6690985071659088
0.3615393340587616,0.6863464617729187,0.3615393340587616,0.7063464617729187,0.4322651326656341,0.6923901438713074,0.4341175222687189,0.6723901438713074
0.3618959188461303,0.6933552825450897,0.3618959188461303,0.7133552825450897,0.4340734779834747,0.6960093379020691,0.43580593412382557,0.6760093379020691
0.3641169965267181,0.6933452391624451,0.3641169965267181,0.7133452391624451,0.4358684420585632,0.6999602317810059,0.43743254937506265,0.6799602317810058
0.3707974851131439,0.6908073627948761,0.3707974851131439,0.7108073627948761,0.4393479228019714,0.7007898390293121,0.4406533350360659,0.6807898390293121
0.3713566660881042,0.6874413096904755,0.3713566660881042,0.7074413096904755,0.4405780136585235,0.7004378437995911,0.44168996184525117,0.680437843799591
0.3731872141361236,0.684201648235321,0.3731872141361236,0.704201648235321,0.4410664737224579,0.7001626789569855,0.44211200763445946,0.6801626789569855
0.3747220337390899,0.678080906867981,0.3747220337390899,0.698080906867981,0.4431217014789581,0.6995757520198822,0.44395001432684744,0.6795757520198822
0.3752959370613098,0.6708823645114899,0.3752959370613098,0.6908823645114899,0.4452340006828308,0.697275847196579,0.44583187518724693,0.677275847196579
0.3750057518482208,0.6687605881690979,0.3750057518482208,0.6887605881690979,0.4461398720741272,0.6949304640293121,0.44663608556281403,0.6749304640293121
0.3755397498607635,0.6732437217235565,0.3755397498607635,0.6932437217235565,0.4459391236305237,0.6948747932910919,0.4463624440662211,0.6748747932910919
0.3750298321247101,0.6797307634353638,0.3750298321247101,0.6997307634353638,0.445292979478836,0.6966246366500854,0.4456982278395578,0.6766246366500854
0.3747338056564331,0.6825662159919739,0.3747338056564331,0.7025662159919739,0.444855272769928,0.6978662312030792,0.445256315008559,0.6778662312030792
0.3712828457355499,0.6917288208007812,0.3712828457355499,0.7117288208007813,0.4421497583389282,0.6999600529670715,0.44269247136886186,0.6799600529670715
0.3695391416549682,0.6946729028224945,0.3695391416549682,0.7146729028224945,0.4392301440238952,0.6999849081039429,0.4399248290073063,0.6799849081039429
0.3678927719593048,0.697734614610672,0.3678927719593048,0.717734614610672,0.437341034412384,0.6998859345912933,0.43815055510050127,0.6798859345912933
0.3649404048919678,0.7024117910861969,0.3649404048919678,0.7224117910861969,0.4345733523368835,0.6998124122619629,0.43554166223863783,0.6798124122619629
0.3647824227809906,0.6998004519939423,0.3647824227809906,0.7198004519939423,0.4335910975933075,0.6997624635696411,0.4346356282302334,0.6797624635696411
0.3646397590637207,0.6984759175777435,0.3646397590637207,0.7184759175777435,0.4328702390193939,0.6997280120849609,0.4339634494623739,0.6797280120849609
0.3645150661468506,0.6972829306125641,0.3645150661468506,0.7172829306125641,0.4319961071014404,0.6985039114952087,0.43320474805358644,0.6785039114952087
0.3645586669445038,0.69649254322052,0.3645586669445038,0.71649254322052,0.4317317903041839,0.6980646848678589,0.43298622346182153,0.6780646848678589
0.3643249571323395,0.6910541260242462,0.3643249571323395,0.7110541260242462,0.4318033158779144,0.695227861404419,0.43310040017509666,0.6752278614044189
0.3641678690910339,0.6883972489833832,0.3641678690910339,0.7083972489833832,0.4315051436424255,0.6933085322380066,0.43286052219644416,0.6733085322380066
0.3648479282855987,0.6841002905368805,0.3648479282855987,0.7041002905368805,0.4316893219947815,0.689324676990509,0.43318648375671454,0.669324676990509
0.365532636642456,0.6820571625232696,0.365532636642456,0.7020571625232697,0.4317959249019623,0.687554657459259,0.43333382719496255,0.667554657459259
0.3662760853767395,0.6819324696063995,0.3662760853767395,0.7019324696063995,0.432053804397583,0.6880505979061127,0.43362019204606955,0.6680505979061127
0.3677576184272766,0.6865077221393585,0.3677576184272766,0.7065077221393585,0.4328669607639313,0.6884236931800842,0.4344489439780939,0.6684236931800842
0.3686690926551819,0.6947322988510132,0.3686690926551819,0.7147322988510132,0.4346736669540405,0.6887843608856201,0.4363628215512342,0.6687843608856201
0.3696912229061126,0.7024957740306854,0.3696912229061126,0.7224957740306854,0.4374340176582336,0.6911349296569824,0.4391018075956855,0.6711349296569824
0.3762480914592743,0.7038687074184418,0.3762480914592743,0.7238687074184418,0.4401341080665588,0.6945406198501587,0.4416768428007283,0.6745406198501587
0.377811461687088,0.7047868573665619,0.377811461687088,0.7247868573665619,0.4412325322628021,0.6961482763290405,0.44271996923825957,0.6761482763290405
0.3802395164966583,0.7050461375713348,0.3802395164966583,0.7250461375713348,0.4423256814479828,0.6990416646003723,0.4437124734852557,0.6790416646003723
0.3788883686065674,0.7065606021881103,0.3788883686065674,0.7265606021881104,0.4440175294876098,0.7011635601520538,0.4452883819269582,0.6811635601520538
0.3794287145137787,0.7060493731498718,0.3794287145137787,0.7260493731498718,0.4461195170879364,0.701570451259613,0.44722431869854756,0.681570451259613
0.3816530704498291,0.7046013975143433,0.3816530704498291,0.7246013975143433,0.4476814270019531,0.7013124823570251,0.4486232909657621,0.6813124823570251
