upper_right_arm_1_x,upper_right_arm_1_y,upper_right_arm_2_x,upper_right_arm_2_y,upper_right_arm_3_x,upper_right_arm_3_y,upper_right_arm_4_x,upper_right_arm_4_y
0.58260577917099,0.8181370294094086,0.58260577917099,0.7981370294094086,0.5580632999127665,0.6875924873352051,0.559874415397644,0.7075924873352051
0.5828849673271179,0.8178274577856064,0.5828849673271179,0.7978274577856064,0.5565652800382389,0.6875310349464416,0.5582686066627502,0.7075310349464417
0.5832154750823975,0.8178045547008514,0.5832154750823975,0.7978045547008514,0.5559478111431981,0.6875410783290863,0.5576053857803345,0.7075410783290863
0.5839461088180542,0.8174107915163041,0.5839461088180542,0.7974107915163041,0.5525342723694412,0.6886441814899444,0.5540604591369629,0.7086441814899445
0.5845864415168762,0.8166341876983643,0.5845864415168762,0.7966341876983642,0.5479936719565077,0.6895460891723633,0.5493255257606506,0.7095460891723633
0.5848922729492188,0.8118333315849305,0.5848922729492188,0.7918333315849305,0.5445131197594727,0.6901111710071564,0.5457189083099365,0.7101111710071564
0.5850242376327515,0.806115905046463,0.5850242376327515,0.786115905046463,0.5412011070259577,0.6905925679206848,0.5422486066818237,0.7105925679206848
0.5858462452888489,0.8022650724649429,0.5858462452888489,0.7822650724649429,0.5387509326152616,0.6906973528861999,0.5396665930747986,0.7106973528862
0.5860485434532166,0.7950793600082398,0.5860485434532166,0.7750793600082397,0.5371074419781419,0.6908112275600433,0.5379241108894348,0.7108112275600433
0.585726797580719,0.7909595614671708,0.585726797580719,0.7709595614671708,0.536885523660461,0.6908083963394165,0.5376759171485901,0.7108083963394165
0.5855053663253784,0.7850432640314103,0.5855053663253784,0.7650432640314103,0.5359272049455279,0.6906175422668457,0.5366305112838745,0.7106175422668457
0.5854756832122803,0.7817407941818239,0.5854756832122803,0.7617407941818238,0.5353782741121194,0.690135281085968,0.5359703898429871,0.710135281085968
0.5854687690734863,0.7808884924650193,0.5854687690734863,0.7608884924650193,0.5349223569830563,0.689521472454071,0.5354173183441162,0.709521472454071
0.5855813026428223,0.7811266130208969,0.5855813026428223,0.7611266130208969,0.5349041224823966,0.6892595994472503,0.5353395938873291,0.7092595994472504
0.5859889984130859,0.7798267549276352,0.5859889984130859,0.7598267549276352,0.5352122701539426,0.6887527215480804,0.5356476306915283,0.7087527215480804
0.5856329798698425,0.7813650166988373,0.5856329798698425,0.7613650166988373,0.5355474907149431,0.6887981104850769,0.5359806418418884,0.7087981104850769
0.5860249400138855,0.795382941365242,0.5860249400138855,0.775382941365242,0.5384369737464064,0.6908538448810577,0.5390215516090393,0.7108538448810577
0.5865192413330078,0.8002699559926987,0.5865192413330078,0.7802699559926987,0.5401557480605781,0.692020605802536,0.5408267974853516,0.712020605802536
0.5870122909545898,0.8081566041707993,0.5870122909545898,0.7881566041707992,0.5429227251403658,0.6937175798416138,0.543722927570343,0.7137175798416138
0.5868867039680481,0.8110416626930237,0.5868867039680481,0.7910416626930237,0.5442798747129998,0.694927613735199,0.5451681017875671,0.714927613735199
0.5866310000419617,0.8143069392442704,0.5866310000419617,0.7943069392442704,0.5455331299148032,0.6969875204563141,0.5465149879455566,0.7169875204563141
0.5863792300224304,0.8156351840496064,0.5863792300224304,0.7956351840496064,0.546371092513236,0.6975891399383545,0.5474103093147278,0.7175891399383545
0.5860373973846436,0.8181593960523605,0.5860373973846436,0.7981593960523605,0.5484924814104525,0.6976755666732788,0.5497261881828308,0.7176755666732788
0.5856918692588806,0.8191531544923782,0.5856918692588806,0.7991531544923782,0.5493090773774298,0.6975959944725036,0.5506376624107361,0.7175959944725037
0.5846126675605774,0.8187416291236878,0.5846126675605774,0.7987416291236877,0.5498551100551685,0.696929167509079,0.5512943863868713,0.716929167509079
