lower_right_arm_1_x,lower_right_arm_1_y,lower_right_arm_2_x,lower_right_arm_2_y,lower_right_arm_3_x,lower_right_arm_3_y,lower_right_arm_4_x,lower_right_arm_4_y
0.5675934019262531,0.9056799847672117,0.5138721999948285,0.8789585988929141,0.5557451782052777,0.7947763364722598,0.6094663801367023,0.8214977223465574
0.5797911784069413,0.9098359684840811,0.523003111181987,0.8904680718286861,0.5544909337146408,0.7981435094579089,0.6112790009395951,0.8175114061133039
0.5827148560871185,0.9129137836254292,0.5252928133617341,0.895515248938734,0.5545044537197052,0.7991052873575039,0.6119264964450897,0.816503822044199
0.5998546620584276,0.9218578196112165,0.5403192499899122,0.9144056581910601,0.5541784027837965,0.8036847108062259,0.6137138148523119,0.8111368722263823
0.6179403234218362,0.9192780042221786,0.5579666923786398,0.9210566496321915,0.554599625995278,0.8075235104033707,0.6145732570384744,0.8057448649933578
0.6344757325565434,0.9119447850198182,0.5753615849101924,0.9222169585018721,0.5553351991260432,0.8069694183259575,0.6144493467723943,0.7966972448439036
0.644747225928308,0.8972731811197383,0.5870031431436524,0.9135710614530463,0.5561521962404237,0.804264845213117,0.6138962790250793,0.787966964879809
0.6516108944424396,0.873986854590501,0.5960613057605023,0.8966637855395423,0.5580714509478802,0.8036035379394636,0.6136210396298175,0.7809266069904223
0.6589582975449008,0.8534531166691449,0.6066715900359708,0.8828826973300311,0.5599051896987516,0.7997941503386828,0.6121918972076815,0.7703645696777967
0.6595815237544284,0.8474994962387494,0.6078400794483915,0.8778774971789904,0.5598560754277006,0.7961485619372913,0.6115975197337374,0.7657705609970503
0.6659560898091101,0.829241668949417,0.6186867257807946,0.8661957921883546,0.5618706843112207,0.7935203256508792,0.6091400483395362,0.7565662024119415
0.6686406190222506,0.8152226960130543,0.6253020708733793,0.8567169154218822,0.5638064091378446,0.7924879038862378,0.6071449572867159,0.7509936844774099
0.6675987862986305,0.8087311207682752,0.6258336878377221,0.8518086851208546,0.5645862198430321,0.792427274641309,0.6063513183039405,0.7493497102887297
0.6659510911889079,0.8123660902424114,0.6223854242377278,0.8536217887954459,0.5637984691672322,0.7917544622974142,0.6073641361184123,0.7504987637443796
0.6663422426147751,0.8141190727836347,0.6217891136245437,0.8543063680046346,0.5637124339179702,0.7899204025381352,0.6082655629082017,0.7497331073171352
0.6638080034012531,0.8211967325963958,0.6169195022826458,0.8586329244813935,0.5621887293105389,0.7900831126413361,0.6090772304291462,0.7526469207563384
0.6511613036517554,0.8717904142965819,0.5951143597240991,0.8932086326251484,0.5580014680500573,0.7960920505295253,0.6140484119777136,0.7746738322009588
0.6473403166957283,0.8831180844299625,0.5901318598560905,0.90120654666497,0.5579150129131889,0.7993141871102024,0.6151234697528267,0.7812257248751949
0.6348422434186767,0.9045435137047299,0.5756316516542603,0.914244329284238,0.5574069950723817,0.8030070119605534,0.616617586836798,0.7933061963810452
0.6127899621451672,0.9094321298162943,0.5528332258736316,0.907154021902799,0.5569083358322803,0.799902608736276,0.6168650721038159,0.8021807166497713
0.593205554287701,0.9157986931423259,0.5345621277877994,0.903112144031136,0.5573092867920109,0.7979636646886755,0.6159527132919125,0.8106502137998653
0.5900711774927515,0.9173916427837358,0.5317709684270483,0.903211176539804,0.5572291254895788,0.7985449509276406,0.615529334555282,0.8127254171715723
0.5667552007359162,0.9200085506982421,0.5124245630580291,0.8945491357498554,0.5588720785457,0.7954296885781672,0.6132027162235871,0.8208891035265539
0.5624851493184314,0.9188056223549803,0.5092523785288586,0.8911240018448872,0.5590754838640942,0.7953123442373317,0.612308254653667,0.8229939647474248
0.55524487454218,0.9096995122966686,0.5048095468826858,0.8771990857782447,0.5593950037308303,0.7924914158644758,0.6098303313903245,0.8249918423828997
0.5511007595573921,0.9020944408156303,0.5026591729606132,0.8666908719561669,0.5586319875205498,0.7901050352476212,0.6070735741173287,0.8255086041070846
0.5517909941954231,0.8998270927799343,0.502847391577282,0.8651208431589008,0.5562362255769158,0.7898306028115154,0.6051798281950569,0.8245368524325489
0.5517821467417623,0.8981447165166833,0.5027314269047831,0.8635900224292777,0.554731293867216,0.7897757122958207,0.6037820137041952,0.8243304063832262
0.5589664290937953,0.8989239454651681,0.5072146345582432,0.8685635804747733,0.5523627687898106,0.7916047900532874,0.6041145633253627,0.8219651550436822
0.5626911748126145,0.9108972027325603,0.5080813538357619,0.8860422745919255,0.5499325167462233,0.7940893024778394,0.604542337723076,0.8189442306184741
0.5827109856380326,0.9215570868005557,0.5240145879017013,0.9091179191122251,0.5471143679844039,0.8001175492057996,0.6058107657207352,0.8125567168941302
0.6050712756785124,0.9183689579848733,0.5450740166035921,0.9177954568977866,0.5461446352330477,0.8057918622608695,0.6061418943079679,0.8063653633479562
0.62287340026881,0.9095547302188743,0.5635721935651133,0.9186852769432198,0.5460548056981395,0.8049130932865273,0.6053560124018361,0.7957825465621818
0.6243202711563645,0.9058183814423305,0.5651884053725662,0.9159880642754811,0.5457069252509537,0.8027125288707989,0.6048387910347519,0.7925428460376484
0.6332980747852983,0.8998232618069192,0.5751992110575972,0.9148073211217383,0.5463445429171858,0.8029268622303466,0.6044434066448869,0.7879428029155274
0.643800008057759,0.8750883362516931,0.5886602523334763,0.8987443574443291,0.5480854632862351,0.8041686915531586,0.6032252190105178,0.7805126703605226
0.6503769969801156,0.8537496137847832,0.5986527586122306,0.8841569018135139,0.5498151564737113,0.8010818254718849,0.6015393948415964,0.7706745374431542
0.6551793493578192,0.825588104853104,0.6091307721784357,0.8640527449756161,0.5526979885747675,0.7964933090119855,0.598746565754151,0.7580286688894733
0.6575346289645979,0.8049778055543424,0.6164014042843035,0.8486591268187045,0.5552378000248125,0.791063426793146,0.596371024705107,0.7473821055287839
0.6585287044123529,0.803323613288787,0.6178991606160285,0.8474738134118053,0.5561137607022406,0.7906153483363123,0.596743304498565,0.746465148213294
0.6596436788354579,0.794118782922439,0.6214371631826695,0.8403817504199227,0.5593322227682408,0.7890920578988273,0.5975387384210292,0.7428290904013436
0.6602778012219569,0.7971653397797378,0.6204181140002111,0.8420118037940232,0.5588118856486181,0.7872559819699494,0.5986715728703639,0.742409517955664
0.656068315990067,0.8060754054145169,0.6125246376918788,0.8473543114109685,0.5553001255916591,0.7869901693506886,0.5988438038898473,0.745711263354237
0.6539945142294994,0.8232937051292779,0.6061453087304005,0.8594938920501352,0.551795230624474,0.7876542614463448,0.5996444361235729,0.7514540745254875
0.6442879335565361,0.8630005804491252,0.5894261701421943,0.8872943433332237,0.5484042866544929,0.7946560444640907,0.6032660500688347,0.7703622815799922
0.6410752785604329,0.8731215197719452,0.585018609722343,0.894514272721875,0.5483348118860393,0.798389593871701,0.6043914807241292,0.7769968409217712
0.6116431892538705,0.8990477491782927,0.55171859854215,0.9020549784733036,0.5465128480767569,0.7983207981420734,0.6064374387884774,0.7953135688470624
0.606772570351193,0.903817371611569,0.546773286124637,0.9041104454946779,0.5462619974817537,0.7994373429966234,0.6062612817083097,0.7991442691135145
0.589668269511695,0.9138022978976568,0.5303237482342766,0.9049576501175562,0.5463507815632866,0.7974218110367457,0.605695302840705,0.8062664588168462
0.5720560161023323,0.916871937571826,0.5148491057009514,0.8987785851370671,0.5472207459063347,0.7964270984541751,0.6044276563077156,0.814520450888934
0.5622484723031249,0.9134196971857186,0.5072084626257691,0.8895325178897745,0.5483137330115113,0.7948191801703339,0.6033537426888671,0.818706359466278
0.5619235147818624,0.9106562465500597,0.5073039422646464,0.8858227550912138,0.5484745989457072,0.795270700745606,0.6030941714629232,0.820104192204452
0.5507080645486759,0.9044354725485613,0.4996957688406063,0.8728483598822783,0.5504162817075802,0.7909361627096366,0.6014285774156498,0.8225232753759196
0.5399498244554184,0.8947289895134791,0.49414522444900055,0.8559741366786138,0.5529978970259048,0.7864157993477956,0.5988024970323227,0.825170652182661
0.5372361990775859,0.8843678412684876,0.49467338592149857,0.8420782806625887,0.5546311882171834,0.781733063077025,0.5971940013732707,0.8240226236829238
0.5393459566184983,0.8780079150563025,0.4964909784248367,0.8360144531363702,0.5544911853721634,0.7768243437642313,0.5973461635658249,0.8188178056841635
0.5454670082821753,0.8790234470110001,0.4998124945864771,0.8400918996591507,0.5529649365649316,0.777760729815477,0.5986194502606299,0.8166922771673264
0.547094580761632,0.879260779826657,0.5006775883515272,0.8412415371250948,0.5525330332596693,0.777932180554851,0.5989500256697741,0.8159514232564132
0.5514905014496726,0.8829088380432663,0.502154990150364,0.8487619886302414,0.550962432338627,0.7782447913789216,0.6002979436379355,0.8123916407919464
0.5698140285604767,0.902131559377524,0.5130136587030121,0.8827997724954163,0.5461950280076691,0.7853067647162948,0.6029953978651337,0.8046385515984025
0.589041521274295,0.9064527389029279,0.5296205976374482,0.8981368604680288,0.5446544387705659,0.7907128844043003,0.6040753624074127,0.7990287628391994
0.610999361189603,0.899733928667186,0.5511166895306119,0.903484346641423,0.5441170180714139,0.791721063031079,0.603999689730405,0.7879706450568421
0.6242355399831442,0.8953484457908234,0.565167636324534,0.9058832812132278,0.5445556945101114,0.7903139206590095,0.6036235981687216,0.7797790852366051
