head_1_x,head_1_y,head_2_x,head_2_y,head_3_x,head_3_y,head_4_x,head_4_y
0.4722813367843628,0.8026747256517411,0.5015792846679688,0.7984032928943634,0.5015792846679688,0.6801271748542785,0.4722813367843628,0.676947773694992
0.4721650779247284,0.7998304814100266,0.5014216303825378,0.7953844368457795,0.5014216303825378,0.6793864381313324,0.4721650779247284,0.6758561742305755
0.4709015786647796,0.7961571514606476,0.5009520649909973,0.7920216023921967,0.5009520649909973,0.6785898220539093,0.4709015786647796,0.6740151953697204
0.47116219997406,0.7964360415935516,0.5012739300727844,0.7924704402685165,0.5012739300727844,0.6788299095630645,0.47116219997406,0.6741190564632416
0.4713711142539978,0.796562597155571,0.5015794038772583,0.7937342375516891,0.5015794038772583,0.6788799476623535,0.4713711142539978,0.6742612731456756
0.4715200662612915,0.7971787303686142,0.501737654209137,0.7964582443237305,0.501737654209137,0.6807164561748504,0.4715200662612915,0.6748854529857635
0.4716595113277435,0.7997092008590699,0.501858115196228,0.8004899024963379,0.501858115196228,0.6818884921073913,0.4716595113277435,0.6753204178810119
0.4717974662780761,0.798947662115097,0.5028100609779358,0.8011688143014908,0.5028100609779358,0.6850775790214538,0.4717974662780761,0.6764894437789917
0.4720520973205566,0.7989307790994645,0.5037553906440735,0.801690086722374,0.5037553906440735,0.6856758308410644,0.4720520973205566,0.6772774469852447
0.4728305041790008,0.7990908175706863,0.5043009519577026,0.8024508357048035,0.5043009519577026,0.6860280048847198,0.4728305041790008,0.6774699401855468
0.4748242497444153,0.798912525177002,0.5055482983589172,0.8025216460227966,0.5055482983589172,0.6864853513240814,0.4748242497444153,0.6781201672554016
0.4765986800193786,0.7988792210817337,0.5067357420921326,0.8025495260953904,0.5067357420921326,0.6864720296859741,0.4765986800193786,0.6782061171531677
0.4782465100288391,0.7988174259662629,0.5076637864112854,0.8025470525026321,0.5076637864112854,0.6866062593460083,0.4782465100288391,0.6786795568466186
0.4785197675228119,0.7972449660301208,0.5078533887863159,0.8023773431777954,0.5078533887863159,0.6865889739990234,0.4785197675228119,0.6786584270000457
0.4789021909236908,0.7932380884885788,0.5084611177444458,0.7999689877033234,0.5084611177444458,0.6846441340446472,0.4789021909236908,0.6772713077068329
0.4797534942626953,0.7896465510129929,0.5089775919914246,0.7967449873685837,0.5089775919914246,0.6818232548236847,0.4797534942626953,0.6753526043891906
0.4803590774536133,0.7867084741592408,0.509515106678009,0.7934281527996064,0.509515106678009,0.6784238827228546,0.4803590774536133,0.6740975391864776
0.4802699089050293,0.7848017066717148,0.5094759464263916,0.7904836535453796,0.5094759464263916,0.6774513733386993,0.4802699089050293,0.6736145031452179
0.4801916182041168,0.7845350354909897,0.509448230266571,0.7896939814090729,0.509448230266571,0.6770527374744415,0.4801916182041168,0.6735151422023773
0.4799074530601501,0.7851343005895615,0.5094389915466309,0.7900579422712326,0.5094389915466309,0.6769754004478454,0.4799074530601501,0.6741038870811462
0.4792057871818542,0.787110060453415,0.5090891718864441,0.7903013378381729,0.5090891718864441,0.6771227133274078,0.4792057871818542,0.6747217488288879
0.4772953391075134,0.7891648411750793,0.507973849773407,0.7908581197261811,0.507973849773407,0.6772727382183075,0.4772953391075134,0.6748934698104858
0.4746108949184418,0.7931720018386841,0.5066439509391785,0.7924903333187104,0.5066439509391785,0.677502543926239,0.4746108949184418,0.6756098580360412
0.4729195535182953,0.7964536398649216,0.5053245425224304,0.7945743352174759,0.5053245425224304,0.6775802385807037,0.4729195535182953,0.676057071685791
0.4723745584487915,0.799107164144516,0.5043308734893799,0.7963806837797165,0.5043308734893799,0.6776932489871978,0.4723745584487915,0.6766273093223572
0.4712909758090973,0.8009439706802369,0.50274658203125,0.7979848384857178,0.50274658203125,0.6785964679718017,0.4712909758090973,0.677853227853775
0.4700549244880676,0.8026829659938813,0.5015415549278259,0.7995948195457458,0.5015415549278259,0.6787897360324859,0.4700549244880676,0.678139419555664
0.4691821932792663,0.8025105297565461,0.5002893805503845,0.7996122390031815,0.5002893805503845,0.6786962461471557,0.4691821932792663,0.6780717384815216
0.4681680202484131,0.802427813410759,0.4987953305244446,0.7991546541452408,0.4987953305244446,0.6777153027057647,0.4681680202484131,0.6767282199859619
0.4670819640159607,0.8001998662948608,0.4977629482746124,0.7977129518985749,0.4977629482746124,0.6760707211494446,0.4670819640159607,0.6747003507614135
0.467142254114151,0.8003327399492264,0.4972729384899139,0.798276498913765,0.4972729384899139,0.6757490646839142,0.467142254114151,0.6739091885089874
0.4670086503028869,0.7997539043426514,0.4965914785861969,0.7979482412338257,0.4965914785861969,0.6752754759788513,0.4670086503028869,0.6722767066955566
0.4669686257839203,0.7987631261348724,0.4968417286872864,0.7963136732578278,0.4968417286872864,0.675327033996582,0.4669686257839203,0.6719086182117462
0.466043621301651,0.7975958436727524,0.4969410300254822,0.7950039356946946,0.4969410300254822,0.675304890871048,0.466043621301651,0.6710568976402282
0.4659385979175567,0.7976119220256805,0.4969935715198517,0.795062467455864,0.4969935715198517,0.6753498029708862,0.4659385979175567,0.6703247141838073
0.4660504162311554,0.7975957840681076,0.4975883662700653,0.7950564026832581,0.4975883662700653,0.675373078584671,0.4660504162311554,0.6702128958702087
0.4661566615104675,0.7976051270961761,0.4978605210781097,0.7951054871082306,0.4978605210781097,0.6753853869438171,0.4661566615104675,0.6699152898788452
0.4662438035011291,0.7984239757061005,0.498065710067749,0.797375962138176,0.498065710067749,0.6793552350997925,0.4662438035011291,0.6702590894699096
0.4663105607032776,0.7991119474172593,0.4981709420681,0.7990140914916993,0.4981709420681,0.6813227248191833,0.4663105607032776,0.6708296847343445
0.4664767682552337,0.799280270934105,0.4986074268817901,0.7996330559253693,0.4986074268817901,0.6832635116577148,0.4664767682552337,0.6717180919647217
0.4669091701507568,0.8000091463327408,0.49965900182724,0.8013561964035035,0.49965900182724,0.6838363122940063,0.4669091701507568,0.6720174860954284
0.4674754440784454,0.7996693849563599,0.500383198261261,0.8013720065355301,0.500383198261261,0.6836455476284027,0.4674754440784454,0.6719931077957153
0.4681084454059601,0.7992857545614243,0.5007590651512146,0.8013419210910797,0.5007590651512146,0.6835081589221954,0.4681084454059601,0.6719551694393158
0.4686179459095001,0.7976663559675217,0.5015345215797424,0.8004515320062637,0.5015345215797424,0.6820096683502197,0.4686179459095001,0.6713171315193176
0.4691552817821502,0.7943538874387741,0.5020720958709717,0.7980463355779648,0.5020720958709717,0.6773075771331787,0.4691552817821502,0.6692198526859283
0.4696900248527527,0.7930674254894257,0.502244770526886,0.7973633855581284,0.502244770526886,0.6750066590309143,0.4696900248527527,0.6674581480026245
0.4697478413581848,0.7932056933641434,0.5021757483482361,0.7973472774028778,0.5021757483482361,0.6728469741344452,0.4697478413581848,0.666858525276184
0.4697427451610565,0.7933337390422821,0.5018839240074158,0.7972317337989807,0.5018839240074158,0.6716569972038269,0.4697427451610565,0.6666022849082947
0.4697244465351105,0.793421357870102,0.501603901386261,0.796890527009964,0.501603901386261,0.6709471952915191,0.4697244465351105,0.6664684426784515
0.4696007370948791,0.7934899032115937,0.5013949871063232,0.7967101633548737,0.5013949871063232,0.6695770037174225,0.4696007370948791,0.6658310902118683
0.4689545631408691,0.7940077930688858,0.5007330179214478,0.7967030107975006,0.5007330179214478,0.6685816359519958,0.4689545631408691,0.6658238184452057
0.4682461619377136,0.7960207313299179,0.5000616908073425,0.797124981880188,0.5000616908073425,0.6682980370521545,0.4682461619377136,0.6658775818347931
0.4675091207027435,0.7975182831287384,0.4992025792598724,0.7972655445337296,0.4992025792598724,0.668559045791626,0.4675091207027435,0.6675929737091064
0.4671315252780914,0.7989155352115631,0.4985956251621246,0.7977530807256699,0.4985956251621246,0.6687426280975342,0.4671315252780914,0.66759601354599
0.4668711423873901,0.799723356962204,0.4980026483535766,0.7981988787651062,0.4980026483535766,0.6688738179206848,0.4668711423873901,0.667598934173584
0.4662911295890808,0.7997583448886871,0.4973999857902527,0.7982185781002045,0.4973999857902527,0.6689797949790954,0.4662911295890808,0.6676411938667297
0.465590626001358,0.8000276684761047,0.4969456493854522,0.7982346862554551,0.4969456493854522,0.6689509463310241,0.465590626001358,0.670461208820343
0.4651708900928497,0.7992105036973954,0.4967399835586548,0.7973993718624115,0.4967399835586548,0.6678005766868591,0.4651708900928497,0.6700106871128082
0.4649848937988281,0.798547551035881,0.4960964322090149,0.7966302931308746,0.4960964322090149,0.6667203915119171,0.4649848937988281,0.6660479915142059
0.4639918208122253,0.7975416481494904,0.4961387813091278,0.7958400845527649,0.4961387813091278,0.6665422928333282,0.4639918208122253,0.6634037208557129
0.463520884513855,0.7975417822599411,0.4961807429790497,0.7956565171480179,0.4961807429790497,0.6664157521724701,0.463520884513855,0.6619534802436828
0.4633095860481262,0.7999228984117508,0.4961495101451874,0.8001162856817245,0.4961495101451874,0.6675725591182708,0.4633095860481262,0.6620709908008575
0.4631548821926117,0.8012237697839737,0.4961215853691101,0.8022004216909409,0.4961215853691101,0.6683013749122619,0.4631548821926117,0.6621884417533874
0.4631987512111664,0.8011907190084457,0.4960305094718933,0.8027409762144089,0.4960305094718933,0.6689771425724029,0.4631987512111664,0.6623169195652008
0.4632088243961334,0.8011334538459778,0.4958434104919433,0.803120955824852,0.4958434104919433,0.6697122466564178,0.4632088243961334,0.6626585733890533
0.4632767140865326,0.8011032342910767,0.4957518875598907,0.803698256611824,0.4957518875598907,0.6710364234447479,0.4632767140865326,0.6642481994628906
0.4633232653141022,0.8007974624633789,0.4955455362796783,0.8039807677268982,0.4955455362796783,0.67232093334198,0.4633232653141022,0.6651716244220733
0.4635855257511139,0.8007737547159195,0.4955512285232544,0.8041451126337051,0.4955512285232544,0.6727149498462677,0.4635855257511139,0.6659012150764465
0.4641733765602112,0.8007216602563858,0.4957666993141174,0.8045056164264679,0.4957666993141174,0.6730189931392669,0.4641733765602112,0.6671776485443115
0.4649686515331268,0.8007070422172546,0.4963454008102417,0.8047627508640289,0.4963454008102417,0.6727284801006317,0.4649686515331268,0.6676580917835235
0.4653237462043762,0.7964569181203843,0.496612012386322,0.8037106096744537,0.496612012386322,0.6707594108581543,0.4653237462043762,0.6673302066326141
0.4652659595012665,0.7924740314483643,0.4966289103031158,0.8011539131402969,0.4966289103031158,0.6673866820335388,0.4652659595012665,0.6653749656677246
0.465164303779602,0.7909989953041077,0.4966202080249786,0.8005309253931046,0.4966202080249786,0.6662581276893615,0.465164303779602,0.6644583654403686
0.4651588201522827,0.7884872406721115,0.4967217445373535,0.7975687831640244,0.4967217445373535,0.6643828463554382,0.4651588201522827,0.6643645179271698
0.4651144444942474,0.7886719256639481,0.496761679649353,0.7972494065761567,0.496761679649353,0.6640208673477173,0.4651144444942474,0.664279283285141
0.4651170372962951,0.7891938090324402,0.4967710375785827,0.7972935885190964,0.4967710375785827,0.6642374408245086,0.4651170372962951,0.6650092017650604
0.4650925695896148,0.7966095507144928,0.4967618882656097,0.7993011772632599,0.4967618882656097,0.6643358480930328,0.4650925695896148,0.6657085132598877
0.4649589359760284,0.800283282995224,0.4964880645275116,0.7997688949108124,0.4964880645275116,0.6649858665466308,0.4649589359760284,0.6660782408714294
0.4648174047470093,0.8021829575300217,0.4961970746517181,0.8006077110767365,0.4961970746517181,0.6656317722797394,0.4648174047470093,0.6664899897575378
0.4647510945796966,0.8031227886676788,0.4957073032855987,0.8010365813970566,0.4957073032855987,0.6667286467552185,0.4647510945796966,0.6668119144439697
0.4642751812934875,0.8034571707248688,0.4947341084480285,0.8010648488998413,0.4947341084480285,0.6681958448886871,0.4642751812934875,0.6666972947120666
0.4629548490047455,0.8036688417196274,0.4936073720455169,0.8012527227401733,0.4936073720455169,0.6702590000629425,0.4629548490047455,0.6666965496540069
0.4617542326450348,0.8034244179725647,0.4921630620956421,0.8011713176965714,0.4921630620956421,0.6706815969944,0.4617542326450348,0.6666659128665924
0.4604406654834747,0.8016868978738785,0.4906018376350403,0.7983843386173249,0.4906018376350403,0.6706597518920898,0.4604406654834747,0.664813460111618
0.4595600664615631,0.8010889291763306,0.4900358021259308,0.7974856346845627,0.4900358021259308,0.6706389200687408,0.4595600664615631,0.6637232911586761
0.4592538475990295,0.7977399975061417,0.4898067116737366,0.7924889475107193,0.4898067116737366,0.6681338262557983,0.4592538475990295,0.6586106431484222
0.4588235020637512,0.7961539924144745,0.4897377490997314,0.7901295125484467,0.4897377490997314,0.667324275970459,0.4588235020637512,0.6566975128650665
0.4585226774215698,0.7945078164339066,0.4895688891410827,0.7886254340410233,0.4895688891410827,0.6658005726337433,0.4585226774215698,0.6540736269950866
0.4584014415740967,0.7946718633174897,0.4892940521240234,0.7890039384365082,0.4892940521240234,0.6658865821361541,0.4584014415740967,0.6546165060997009
0.458456426858902,0.794725090265274,0.4897171556949615,0.7891882508993149,0.4897171556949615,0.666812242269516,0.458456426858902,0.6546850216388702
0.4584695994853973,0.7950274199247361,0.4897537231445312,0.7914288640022278,0.4897537231445312,0.6674222958087921,0.4584695994853973,0.6568817508220672
0.4584934413433075,0.7952592670917511,0.4897910058498382,0.7927803248167038,0.4897910058498382,0.6679105472564697,0.4584934413433075,0.6584200274944305
0.4590887427330017,0.795510470867157,0.4900781512260437,0.7946713417768478,0.4900781512260437,0.669049562215805,0.4590887427330017,0.6619683814048767
0.4599356651306152,0.7954103052616119,0.4906142652034759,0.7946809381246567,0.4906142652034759,0.6695416283607483,0.4599356651306152,0.6658800256252289
0.4609152972698211,0.7956825941801072,0.4908941388130188,0.7959781289100647,0.4908941388130188,0.6701602053642273,0.4609152972698211,0.6683439028263092
0.4613546729087829,0.7971800118684769,0.4914778470993042,0.7990787327289582,0.4914778470993042,0.6715359699726104,0.4613546729087829,0.6700674605369568
0.4615204632282257,0.7975265383720398,0.4915662705898285,0.7998845726251603,0.4915662705898285,0.6722444903850555,0.4615204632282257,0.6705197703838348
0.4620997607707977,0.7967323064804078,0.4928233623504638,0.7998020499944687,0.4928233623504638,0.6720462453365326,0.4620997607707977,0.6702894282341003
0.4628483653068542,0.7947569340467453,0.4939382374286651,0.7996364682912827,0.4939382374286651,0.6694474530220031,0.4628483653068542,0.6693388235569
0.4644871652126312,0.7914342135190964,0.4948991239070892,0.7976912409067154,0.4948991239070892,0.6653656077384948,0.4644871652126312,0.668345422744751
0.4652855098247528,0.7878297120332718,0.4952285289764404,0.7939935475587845,0.4952285289764404,0.6619641196727752,0.4652855098247528,0.6669803869724273
0.4656495153903961,0.7864675521850586,0.4953208863735199,0.7917242497205735,0.4953208863735199,0.6606666159629822,0.4656495153903961,0.6669594359397888
0.4656286835670471,0.7860864549875259,0.4954051971435547,0.7908269912004471,0.4954051971435547,0.6598371875286102,0.4656286835670471,0.6669292461872101
0.4652279913425445,0.7877447009086609,0.4950892627239227,0.7922223806381226,0.4950892627239227,0.6603358399868011,0.4652279913425445,0.6673364055156707
0.4635807871818542,0.7928687930107117,0.4941199719905853,0.7943065017461777,0.4941199719905853,0.6618061375617981,0.4635807871818542,0.6675252032279968
0.4621440470218658,0.7963589578866959,0.4917454421520233,0.7959171682596207,0.4917454421520233,0.6649760615825653,0.4621440470218658,0.6689137828350067
0.460949957370758,0.7984590828418732,0.4901135861873626,0.7971240282058716,0.4901135861873626,0.6674577009677887,0.460949957370758,0.6688829672336578
0.4604056775569916,0.8010032325983047,0.4894537925720215,0.7984119951725006,0.4894537925720215,0.6714847993850708,0.4604056775569916,0.6688816857337951
0.4592930972576141,0.8024101406335831,0.4885922372341156,0.7994973063468933,0.4885922372341156,0.6730501663684845,0.4592930972576141,0.6688484561443329
0.4562928378582001,0.8026282042264938,0.4868603944778442,0.7998595088720322,0.4868603944778442,0.6743728828430176,0.4562928378582001,0.6682831358909607
0.4555582106113434,0.8024543374776841,0.4857999384403229,0.800046443939209,0.4857999384403229,0.6746924531459808,0.4555582106113434,0.6681431245803833
0.4548409879207611,0.8022272437810898,0.4850803911685943,0.7993811219930649,0.4850803911685943,0.6744386863708496,0.4548409879207611,0.6668466639518738
0.4538619220256805,0.8003761172294617,0.4843660295009613,0.7962693870067596,0.4843660295009613,0.6736958038806915,0.4538619220256805,0.6629321587085724
0.4527943134307861,0.7972202450037003,0.4837860763072967,0.7930523008108139,0.4837860763072967,0.6717694115638733,0.4527943134307861,0.6596917521953582
0.4520542919635772,0.7961242944002151,0.4836378395557403,0.7914553582668304,0.4836378395557403,0.6701003921031952,0.4520542919635772,0.6568261694908142
0.4521070420742035,0.7951151132583619,0.4836292266845703,0.7907108515501022,0.4836292266845703,0.668361188173294,0.4521070420742035,0.6534903061389923
0.4521693885326385,0.7942448258399963,0.4836539924144745,0.789642721414566,0.4836539924144745,0.6671701383590698,0.4521693885326385,0.6519961071014404
0.4528577923774719,0.794271931052208,0.4839726090431213,0.7899319231510162,0.4839726090431213,0.6673547041416168,0.4528577923774719,0.6525993657112121
0.4536865949630737,0.7945317775011063,0.4850606918334961,0.7908482551574707,0.4850606918334961,0.6678519260883331,0.4536865949630737,0.65394535779953
0.4545235633850097,0.7953879088163376,0.4862886369228363,0.7938482165336609,0.4862886369228363,0.6680945765972137,0.4545235633850097,0.6572141659259796
0.4551600813865661,0.7959414720535278,0.4869497418403625,0.79532690346241,0.4869497418403625,0.668312371969223,0.4551600813865661,0.6590985071659088
0.4560277462005615,0.7961498349905014,0.4878541231155395,0.7963034361600876,0.4878541231155395,0.6685625028610229,0.4560277462005615,0.6623901438713073
0.4569180905818939,0.7967779785394669,0.488888531923294,0.7978594452142715,0.488888531923294,0.6690773379802704,0.4569180905818939,0.6660093379020691
0.45804163813591,0.7972965687513351,0.4897525906562805,0.7992307096719742,0.4897525906562805,0.6708496224880218,0.45804163813591,0.6699602317810058
0.459379494190216,0.7987721711397171,0.4910299777984619,0.8010962754487991,0.4910299777984619,0.6718653452396393,0.459379494190216,0.6707898390293121
0.4602223634719848,0.7985899448394775,0.4919759333133697,0.8009051978588105,0.4919759333133697,0.6717777264118194,0.4602223634719848,0.670437843799591
0.4609776139259338,0.7985933423042297,0.4925502836704254,0.800785318017006,0.4925502836704254,0.6713682126998901,0.4609776139259338,0.6701626789569854
0.4624780118465423,0.7958354204893113,0.4934602677822113,0.800088718533516,0.4934602677822113,0.6681755793094635,0.4624780118465423,0.6695757520198822
0.4640513658523559,0.7909348756074905,0.4941056668758392,0.7969164997339249,0.4941056668758392,0.6631459009647369,0.4640513658523559,0.667275847196579
0.4649067521095276,0.7867601215839386,0.4945384860038757,0.7927759438753128,0.4945384860038757,0.6613962066173553,0.4649067521095276,0.6649304640293121
0.465083360671997,0.7851383239030838,0.4948756992816925,0.7903118580579758,0.4948756992816925,0.6612705600261688,0.465083360671997,0.6648747932910919
0.4649562239646911,0.78578519821167,0.4951085746288299,0.7905329614877701,0.4951085746288299,0.6616997730731964,0.4649562239646911,0.6666246366500854
0.4648244082927704,0.7860243618488312,0.4952600598335266,0.791073277592659,0.4952600598335266,0.6619876039028167,0.4648244082927704,0.6678662312030792
0.464693158864975,0.7897484004497528,0.4951471090316772,0.7925530672073365,0.4951471090316772,0.6630775940418243,0.464693158864975,0.6699600529670715
0.4642685651779175,0.7926770150661469,0.494304358959198,0.7940721958875656,0.494304358959198,0.6642808330059051,0.4642685651779175,0.6699849081039428
0.4641515910625458,0.7969160079956055,0.4935275316238403,0.7966059148311615,0.4935275316238403,0.6670208585262298,0.4641515910625458,0.6698859345912933
0.4636998474597931,0.7997038215398788,0.4930367767810821,0.7983440458774567,0.4930367767810821,0.6701257240772247,0.4636998474597931,0.6698124122619629
0.4628449082374573,0.8019365519285202,0.4924633800983429,0.7997977286577225,0.4924633800983429,0.6735172283649444,0.4628449082374573,0.6697624635696411
0.4617613554000854,0.8037095665931702,0.4920004606246948,0.8013117611408234,0.4920004606246948,0.674129159450531,0.4617613554000854,0.6697280120849609
0.4600401520729065,0.803165003657341,0.4911912083625793,0.8014075756072998,0.4911912083625793,0.6747293186187744,0.4600401520729065,0.6685039114952087
0.4592392444610595,0.8028031587600708,0.4907068014144897,0.8014034926891327,0.4907068014144897,0.674723984003067,0.4592392444610595,0.6680646848678589
0.4583952128887176,0.8006331026554108,0.4900910556316376,0.7999143302440643,0.4900910556316376,0.6740320932865143,0.4583952128887176,0.6652278614044189
0.4578375220298767,0.7952024638652802,0.4895777702331543,0.7947922497987748,0.4895777702331543,0.6716791701316833,0.4578375220298767,0.6633085322380066
0.4574915766716003,0.7913056313991547,0.4891037344932556,0.7912354767322541,0.4891037344932556,0.6704051804542541,0.4574915766716003,0.659324676990509
0.4573287069797516,0.7886281311511993,0.4887742698192596,0.7888598591089249,0.4887742698192596,0.6691654336452484,0.4573287069797516,0.657554657459259
0.4573821127414703,0.7890986204147339,0.4887664020061493,0.7893432676792145,0.4887664020061493,0.6690692615509033,0.4573821127414703,0.6580505979061126
0.4574366509914398,0.7899507582187653,0.4888998866081238,0.7901121228933334,0.4888998866081238,0.6684670460224151,0.4574366509914398,0.6584236931800842
0.4579415023326874,0.791834145784378,0.489808052778244,0.7916531562805176,0.489808052778244,0.6684745860099792,0.4579415023326874,0.6587843608856201
0.4590796530246734,0.7938728779554367,0.4909594357013702,0.7939354330301285,0.4909594357013702,0.6685435783863067,0.4590796530246734,0.6611349296569824
0.4608824849128723,0.794894352555275,0.4921163916587829,0.7952366173267365,0.4921163916587829,0.6698396217823028,0.4608824849128723,0.6645406198501587
0.4617103636264801,0.7952516376972198,0.4929130673408508,0.7957614660263062,0.4929130673408508,0.6702403736114502,0.4617103636264801,0.6661482763290405
0.462902694940567,0.796528622508049,0.4934504628181457,0.797444298863411,0.4934504628181457,0.6721733820438385,0.462902694940567,0.6690416646003723
0.4643243849277496,0.7976601421833038,0.495153546333313,0.7988115400075912,0.495153546333313,0.6730941843986511,0.4643243849277496,0.6711635601520538
0.4660322368144989,0.79767245054245,0.4976300895214081,0.7988280057907104,0.4976300895214081,0.6730566036701202,0.4660322368144989,0.671570451259613
0.4677240252494812,0.797244980931282,0.4995304942131042,0.7986417859792709,0.4995304942131042,0.6710820209980011,0.4677240252494812,0.6713124823570251
0.4686639904975891,0.7938290536403656,0.5003886818885803,0.7953222990036011,0.5003886818885803,0.6662103843688965,0.4686639904975891,0.6712422084808349
