body_1_x,body_1_y,body_2_x,body_2_y,body_3_x,body_3_y,body_4_x,body_4_y
0.4256969511508941,0.6546847939491272,0.6098744153976441,0.657592487335205,0.5742919921875,0.2946587014198303,0.4305249124765396,0.29801044940948485
0.425730687379837,0.6546902477741241,0.6082686066627503,0.6575310349464416,0.5750738561153412,0.29776726245880125,0.4293607443571091,0.2861252236366272
0.4257668972015381,0.6547823071479797,0.6076053857803345,0.6575410783290863,0.5754534780979157,0.2996018934249878,0.42914138436317445,0.2847475814819336
0.42434845566749574,0.6568012058734893,0.6040604591369629,0.6586441814899444,0.5752264142036438,0.3107868242263794,0.4289417386054993,0.28589306354522703
0.419463437795639,0.6585590958595275,0.5993255257606507,0.6595460891723632,0.5747263312339783,0.32014827013015745,0.4289633154869079,0.28489659309387205
0.4157989740371704,0.6598402082920074,0.5957189083099366,0.6601111710071563,0.5738221883773804,0.32691780805587767,0.4290158271789551,0.2850824403762817
0.4133328020572662,0.661048811674118,0.5922486066818238,0.6605925679206848,0.5731758952140809,0.32643566608428953,0.429315921664238,0.28812293291091917
0.4112414836883545,0.6621117711067199,0.5896665930747986,0.6606973528861999,0.5729504406452179,0.325580518245697,0.4295468896627426,0.2970962929725647
0.4088200449943542,0.6624132812023162,0.5879241108894349,0.6608112275600433,0.5729335725307465,0.32369701147079466,0.42955462336540223,0.29941807270050047
0.4087587714195251,0.6628458321094512,0.5876759171485901,0.6608083963394165,0.5731244266033173,0.32259963035583494,0.42965474426746364,0.2994369077682495
0.4071751058101654,0.6627383649349212,0.5866305112838746,0.6606175422668457,0.5735828459262848,0.3195796418190002,0.43004284501075746,0.30045090198516844
0.40555666089057923,0.660855484008789,0.5859703898429871,0.660135281085968,0.5747465372085572,0.31102518320083616,0.4303890436887741,0.2973443078994751
0.4045828104019165,0.6576764106750488,0.5854173183441163,0.659521472454071,0.5758716642856598,0.3038083720207214,0.4309570908546448,0.298347156047821
0.4045961916446686,0.6562293887138366,0.5853395938873291,0.6592595994472503,0.5768153846263886,0.2977661895751953,0.4325089126825333,0.29755852699279783
0.40456993579864503,0.6556187391281127,0.5856476306915284,0.6587527215480804,0.577128666639328,0.29740057468414305,0.43272891342639924,0.2972435164451599
0.4049060761928558,0.6556875228881835,0.5859806418418885,0.6587981104850769,0.5775360643863678,0.2988844323158264,0.4331688851118088,0.2974571394920349
0.4064792811870575,0.6568410515785217,0.5890215516090394,0.6608538448810577,0.5775674164295197,0.2989767003059387,0.4324182093143463,0.31767539262771605
0.4078753113746643,0.6573258161544799,0.5908267974853516,0.662020605802536,0.5776606678962708,0.29961643695831297,0.4320303022861481,0.3189341831207275
0.4099071443080902,0.6597445726394653,0.5937229275703431,0.6637175798416137,0.577969628572464,0.2999847340583801,0.43185648024082185,0.3297985005378723
0.4110396325588226,0.6606601297855377,0.5951681017875672,0.6649276137351989,0.5775992155075074,0.29933313608169554,0.4312308400869369,0.32927690029144285
0.4125559449195862,0.6616338610649108,0.5965149879455567,0.666987520456314,0.5769435048103333,0.29832534074783323,0.4302233874797821,0.3282423424720764
0.4136289775371551,0.6620029926300048,0.5974103093147278,0.6675891399383544,0.5766090333461762,0.297263126373291,0.42968314588069917,0.32823662042617796
0.4158391177654266,0.6618321061134338,0.5997261881828309,0.6676755666732788,0.5750327587127686,0.29736278533935545,0.42784656286239625,0.3185372161865234
0.4164821028709411,0.6617611765861511,0.6006376624107361,0.6675959944725036,0.5740575969219208,0.29747007369995115,0.42711801528930665,0.3155756402015686
0.417470109462738,0.6607153832912445,0.6012943863868714,0.6669291675090789,0.572557556629181,0.2976058530807495,0.4258090227842331,0.30831984758377073
0.4176648378372192,0.6587936103343963,0.6018001317977906,0.6651176035404205,0.5721284627914429,0.2951363134384155,0.42440420091152187,0.2971611428260803
0.4174745500087738,0.6575376808643341,0.6014571070671082,0.6629745185375213,0.5697644233703614,0.29500375270843504,0.42288143634796144,0.2951078224182129
