lower_left_arm_1_x,lower_left_arm_1_y,lower_left_arm_2_x,lower_left_arm_2_y,lower_left_arm_3_x,lower_left_arm_3_y,lower_left_arm_4_x,lower_left_arm_4_y
0.4055121699722366,0.8693006349536486,0.353386326655571,0.8395870613125257,0.39948527418059543,0.758716730978816,0.451611117497261,0.7884303046199389
0.41706810978776065,0.8843985212709274,0.36247141572111996,0.8595147716138994,0.40425451012724783,0.7678397285078203,0.45885120419388853,0.7927234781648483
0.42061587251355026,0.8878105082282107,0.3655432256347957,0.8639986715546569,0.4057968648559871,0.7708989880314788,0.46086951173474167,0.7947108247050326
0.4327066251630536,0.9123137021410557,0.3747592261438616,0.8967541730058104,0.4042151859407671,0.7870531505000502,0.4621625849599591,0.8026126796352955
0.4576007865277181,0.9102195377730696,0.3977115608843913,0.9065752749062211,0.40418557898131513,0.8001823101854951,0.4640748046246419,0.8038265730523436
0.4743711285205996,0.9051444500271372,0.4145809479144894,0.9101578623469778,0.4056724973110043,0.8039152801450201,0.4654626779171145,0.7989018678251795
0.4892160802243364,0.9013133090749118,0.4303648562075484,0.9129980611786511,0.410162577116667,0.8112476053819325,0.469013801133455,0.7995628532781932
0.5034558412989021,0.8933761661355837,0.4471171262303946,0.9140147025282044,0.41466221833626016,0.8254198635513442,0.4710009334047677,0.8047813271587235
0.5130068337659753,0.8881775376242135,0.4594931328554235,0.9153120878297355,0.41529658677769526,0.828149384554055,0.4688102876882471,0.8010148343485329
0.516049145610427,0.8852847539730914,0.46372908457985,0.9146549976519699,0.41577440604438864,0.8292286819867247,0.4680944670749656,0.7998584383078462
0.521188095152378,0.8777347387792864,0.47157071536779405,0.9114707080600462,0.416932329595089,0.8311109734652242,0.46654970937967294,0.7973750041844645
0.5224491793897338,0.8571333077766436,0.4780481617662721,0.8974886002920133,0.4193936150286012,0.832953779675768,0.4637946326520628,0.7925984871603984
0.5209661895626262,0.8497776009779544,0.4786214059001728,0.892285474326077,0.41929940635030716,0.8331910751122861,0.46164419001276047,0.7906832017641635
0.5166579108985091,0.8535242726689798,0.47166291658562165,0.8932162175291556,0.41688130085152136,0.8311154941433447,0.4618762951644088,0.7914235492831689
0.515807900032973,0.8554242594556678,0.4700954226637127,0.8942877309007775,0.4156239596987011,0.8302166269703043,0.4613364370679615,0.7913531555251946
0.5147609862787799,0.8655781781799289,0.46617101102041436,0.9007778131835965,0.41355483203100396,0.8281458431356458,0.46214480728936946,0.7929462081319781
0.4779718852602307,0.9034323156213767,0.4183373116887743,0.9100442468786233,0.4076553248799975,0.8137008785867684,0.4672898984514539,0.8070889473295219
0.47328825529530366,0.9150444468235388,0.41338686410472075,0.9184829542661297,0.40727559987589995,0.8120201254511462,0.46717699106648286,0.8085816180085553
0.45338768907861116,0.9273426599907214,0.3937889223448813,0.920415394742555,0.40676804236097924,0.8087494604182904,0.4663668090947091,0.8156767256664569
0.4287964813000271,0.9263539369712659,0.37116156895097985,0.9096741024841482,0.4018884785884311,0.8035014216293507,0.45952339093747835,0.8201812561164684
0.4156361286263504,0.926703008992525,0.35894971445989216,0.9070395797659438,0.39658918336820215,0.7985312163998167,0.4532755975346604,0.8181946456263979
0.41606505213303674,0.9250825373819932,0.3590559214539993,0.9063753457375899,0.39492954315619355,0.797052469999446,0.451938673835231,0.8157596616438493
0.3940512436095669,0.8896316186044836,0.3438108069237277,0.8568307265188074,0.39396650617681,0.7800082966234064,0.4442069428626492,0.8128091887090826
0.3901874671666501,0.8830056469775184,0.3415897239954593,0.847816737379934,0.3943373312265994,0.7749695051573771,0.44293507439779023,0.8101584147549614
0.38473175180702535,0.8662853507292066,0.3395704208538023,0.8267827661740986,0.3951069592163053,0.7632906170594898,0.44026829016952834,0.8027932016145978
0.37851784732868526,0.8604706609458695,0.33560969325969353,0.8185315346508254,0.3940990755266918,0.7586907213716735,0.43700722959568356,0.8006298476667176
0.37980277460985573,0.859653600723578,0.3360178955180129,0.818630627124475,0.3928985782248458,0.757920405595468,0.4366834573166886,0.798943379194571
0.3795126080334641,0.8595702268034119,0.33545601369734035,0.8188392006009918,0.3928046524703048,0.7568082146495682,0.43686124680642857,0.7975392408519882
0.3833079191903042,0.8650167489521594,0.3365384486456942,0.8274319564826398,0.3908283856650424,0.7598750686175733,0.4375978562096524,0.7974598610870929
